folder_name,as_of_date,raw_csv,imputed_csv,imputed_exists,needs_imputation,n_spreads,n_cells,n_missing
00282_1986-02-20,1986-02-20,d:\Downloads\QRM\recession_project\analysis\KnewIMP_Spreads\00282_1986-02-20\correlation_matrix.csv,d:\Downloads\QRM\recession_project\analysis\KnewIMP_Spreads\00282_1986-02-20\imputed_correlation_matrix.csv,True,False,55,3025,1000
00283_1986-02-21,1986-02-21,d:\Downloads\QRM\recession_project\analysis\KnewIMP_Spreads\00283_1986-02-21\correlation_matrix.csv,d:\Downloads\QRM\recession_project\analysis\KnewIMP_Spreads\00283_1986-02-21\imputed_correlation_matrix.csv,True,False,55,3025,1000
00284_1986-02-24,1986-02-24,d:\Downloads\QRM\recession_project\analysis\KnewIMP_Spreads\00284_1986-02-24\correlation_matrix.csv,d:\Downloads\QRM\recession_project\analysis\KnewIMP_Spreads\00284_1986-02-24\imputed_correlation_matrix.csv,True,False,55,3025,1000
00285_1986-02-25,1986-02-25,d:\Downloads\QRM\recession_project\analysis\KnewIMP_Spreads\00285_1986-02-25\correlation_matrix.csv,d:\Downloads\QRM\recession_project\analysis\KnewIMP_Spreads\00285_1986-02-25\imputed_correlation_matrix.csv,True,False,55,3025,1000
00286_1986-02-26,1986-02-26,d:\Downloads\QRM\recession_project\analysis\KnewIMP_Spreads\00286_1986-02-26\correlation_matrix.csv,d:\Downloads\QRM\recession_project\analysis\KnewIMP_Spreads\00286_1986-02-26\imputed_correlation_matrix.csv,True,False,55,3025,1000
00287_1986-02-27,1986-02-27,d:\Downloads\QRM\recession_project\analysis\KnewIMP_Spreads\00287_1986-02-27\correlation_matrix.csv,d:\Downloads\QRM\recession_project\analysis\KnewIMP_Spreads\00287_1986-02-27\imputed_correlation_matrix.csv,True,False,55,3025,1000
00288_1986-02-28,1986-02-28,d:\Downloads\QRM\recession_project\analysis\KnewIMP_Spreads\00288_1986-02-28\correlation_matrix.csv,d:\Downloads\QRM\recession_project\analysis\KnewIMP_Spreads\00288_1986-02-28\imputed_correlation_matrix.csv,True,False,55,3025,1000
00289_1986-03-03,1986-03-03,d:\Downloads\QRM\recession_project\analysis\KnewIMP_Spreads\00289_1986-03-03\correlation_matrix.csv,d:\Downloads\QRM\recession_project\analysis\KnewIMP_Spreads\00289_1986-03-03\imputed_correlation_matrix.csv,True,False,55,3025,1000
00290_1986-03-04,1986-03-04,d:\Downloads\QRM\recession_project\analysis\KnewIMP_Spreads\00290_1986-03-04\correlation_matrix.csv,d:\Downloads\QRM\recession_project\analysis\KnewIMP_Spreads\00290_1986-03-04\imputed_correlation_matrix.csv,True,False,55,3025,1000
00291_1986-03-05,1986-03-05,d:\Downloads\QRM\recession_project\analysis\KnewIMP_Spreads\00291_1986-03-05\correlation_matrix.csv,d:\Downloads\QRM\recession_project\analysis\KnewIMP_Spreads\00291_1986-03-05\imputed_correlation_matrix.csv,True,False,55,3025,1000
00292_1986-03-06,1986-03-06,d:\Downloads\QRM\recession_project\analysis\KnewIMP_Spreads\00292_1986-03-06\correlation_matrix.csv,d:\Downloads\QRM\recession_project\analysis\KnewIMP_Spreads\00292_1986-03-06\imputed_correlation_matrix.csv,True,False,55,3025,1000
00293_1986-03-07,1986-03-07,d:\Downloads\QRM\recession_project\analysis\KnewIMP_Spreads\00293_1986-03-07\correlation_matrix.csv,d:\Downloads\QRM\recession_project\analysis\KnewIMP_Spreads\00293_1986-03-07\imputed_correlation_matrix.csv,True,False,55,3025,1000
00294_1986-03-10,1986-03-10,d:\Downloads\QRM\recession_project\analysis\KnewIMP_Spreads\00294_1986-03-10\correlation_matrix.csv,d:\Downloads\QRM\recession_project\analysis\KnewIMP_Spreads\00294_1986-03-10\imputed_correlation_matrix.csv,True,False,55,3025,1000
00295_1986-03-11,1986-03-11,d:\Downloads\QRM\recession_project\analysis\KnewIMP_Spreads\00295_1986-03-11\correlation_matrix.csv,d:\Downloads\QRM\recession_project\analysis\KnewIMP_Spreads\00295_1986-03-11\imputed_correlation_matrix.csv,True,False,55,3025,1000
00296_1986-03-12,1986-03-12,d:\Downloads\QRM\recession_project\analysis\KnewIMP_Spreads\00296_1986-03-12\correlation_matrix.csv,d:\Downloads\QRM\recession_project\analysis\KnewIMP_Spreads\00296_1986-03-12\imputed_correlation_matrix.csv,True,False,55,3025,1000
00297_1986-03-13,1986-03-13,d:\Downloads\QRM\recession_project\analysis\KnewIMP_Spreads\00297_1986-03-13\correlation_matrix.csv,d:\Downloads\QRM\recession_project\analysis\KnewIMP_Spreads\00297_1986-03-13\imputed_correlation_matrix.csv,True,False,55,3025,1000
00298_1986-03-14,1986-03-14,d:\Downloads\QRM\recession_project\analysis\KnewIMP_Spreads\00298_1986-03-14\correlation_matrix.csv,d:\Downloads\QRM\recession_project\analysis\KnewIMP_Spreads\00298_1986-03-14\imputed_correlation_matrix.csv,True,False,55,3025,1000
00299_1986-03-17,1986-03-17,d:\Downloads\QRM\recession_project\analysis\KnewIMP_Spreads\00299_1986-03-17\correlation_matrix.csv,d:\Downloads\QRM\recession_project\analysis\KnewIMP_Spreads\00299_1986-03-17\imputed_correlation_matrix.csv,True,False,55,3025,1000
00300_1986-03-18,1986-03-18,d:\Downloads\QRM\recession_project\analysis\KnewIMP_Spreads\00300_1986-03-18\correlation_matrix.csv,d:\Downloads\QRM\recession_project\analysis\KnewIMP_Spreads\00300_1986-03-18\imputed_correlation_matrix.csv,True,False,55,3025,1000
00301_1986-03-19,1986-03-19,d:\Downloads\QRM\recession_project\analysis\KnewIMP_Spreads\00301_1986-03-19\correlation_matrix.csv,d:\Downloads\QRM\recession_project\analysis\KnewIMP_Spreads\00301_1986-03-19\imputed_correlation_matrix.csv,True,False,55,3025,1000
00302_1986-03-20,1986-03-20,d:\Downloads\QRM\recession_project\analysis\KnewIMP_Spreads\00302_1986-03-20\correlation_matrix.csv,d:\Downloads\QRM\recession_project\analysis\KnewIMP_Spreads\00302_1986-03-20\imputed_correlation_matrix.csv,True,False,55,3025,1000
00303_1986-03-21,1986-03-21,d:\Downloads\QRM\recession_project\analysis\KnewIMP_Spreads\00303_1986-03-21\correlation_matrix.csv,d:\Downloads\QRM\recession_project\analysis\KnewIMP_Spreads\00303_1986-03-21\imputed_correlation_matrix.csv,True,False,55,3025,1000
00304_1986-03-24,1986-03-24,d:\Downloads\QRM\recession_project\analysis\KnewIMP_Spreads\00304_1986-03-24\correlation_matrix.csv,d:\Downloads\QRM\recession_project\analysis\KnewIMP_Spreads\00304_1986-03-24\imputed_correlation_matrix.csv,True,False,55,3025,1000
00305_1986-03-25,1986-03-25,d:\Downloads\QRM\recession_project\analysis\KnewIMP_Spreads\00305_1986-03-25\correlation_matrix.csv,d:\Downloads\QRM\recession_project\analysis\KnewIMP_Spreads\00305_1986-03-25\imputed_correlation_matrix.csv,True,False,55,3025,1000
00306_1986-03-26,1986-03-26,d:\Downloads\QRM\recession_project\analysis\KnewIMP_Spreads\00306_1986-03-26\correlation_matrix.csv,d:\Downloads\QRM\recession_project\analysis\KnewIMP_Spreads\00306_1986-03-26\imputed_correlation_matrix.csv,True,False,55,3025,1000
00307_1986-03-27,1986-03-27,d:\Downloads\QRM\recession_project\analysis\KnewIMP_Spreads\00307_1986-03-27\correlation_matrix.csv,d:\Downloads\QRM\recession_project\analysis\KnewIMP_Spreads\00307_1986-03-27\imputed_correlation_matrix.csv,True,False,55,3025,1000
00308_1986-03-31,1986-03-31,d:\Downloads\QRM\recession_project\analysis\KnewIMP_Spreads\00308_1986-03-31\correlation_matrix.csv,d:\Downloads\QRM\recession_project\analysis\KnewIMP_Spreads\00308_1986-03-31\imputed_correlation_matrix.csv,True,False,55,3025,1000
00309_1986-04-01,1986-04-01,d:\Downloads\QRM\recession_project\analysis\KnewIMP_Spreads\00309_1986-04-01\correlation_matrix.csv,d:\Downloads\QRM\recession_project\analysis\KnewIMP_Spreads\00309_1986-04-01\imputed_correlation_matrix.csv,True,False,55,3025,1000
00310_1986-04-02,1986-04-02,d:\Downloads\QRM\recession_project\analysis\KnewIMP_Spreads\00310_1986-04-02\correlation_matrix.csv,d:\Downloads\QRM\recession_project\analysis\KnewIMP_Spreads\00310_1986-04-02\imputed_correlation_matrix.csv,True,False,55,3025,1000
00311_1986-04-03,1986-04-03,d:\Downloads\QRM\recession_project\analysis\KnewIMP_Spreads\00311_1986-04-03\correlation_matrix.csv,d:\Downloads\QRM\recession_project\analysis\KnewIMP_Spreads\00311_1986-04-03\imputed_correlation_matrix.csv,True,False,55,3025,1000
00312_1986-04-04,1986-04-04,d:\Downloads\QRM\recession_project\analysis\KnewIMP_Spreads\00312_1986-04-04\correlation_matrix.csv,d:\Downloads\QRM\recession_project\analysis\KnewIMP_Spreads\00312_1986-04-04\imputed_correlation_matrix.csv,True,False,55,3025,1000
00313_1986-04-07,1986-04-07,d:\Downloads\QRM\recession_project\analysis\KnewIMP_Spreads\00313_1986-04-07\correlation_matrix.csv,d:\Downloads\QRM\recession_project\analysis\KnewIMP_Spreads\00313_1986-04-07\imputed_correlation_matrix.csv,True,False,55,3025,1000
00314_1986-04-08,1986-04-08,d:\Downloads\QRM\recession_project\analysis\KnewIMP_Spreads\00314_1986-04-08\correlation_matrix.csv,d:\Downloads\QRM\recession_project\analysis\KnewIMP_Spreads\00314_1986-04-08\imputed_correlation_matrix.csv,True,False,55,3025,1000
00315_1986-04-09,1986-04-09,d:\Downloads\QRM\recession_project\analysis\KnewIMP_Spreads\00315_1986-04-09\correlation_matrix.csv,d:\Downloads\QRM\recession_project\analysis\KnewIMP_Spreads\00315_1986-04-09\imputed_correlation_matrix.csv,True,False,55,3025,1000
00316_1986-04-10,1986-04-10,d:\Downloads\QRM\recession_project\analysis\KnewIMP_Spreads\00316_1986-04-10\correlation_matrix.csv,d:\Downloads\QRM\recession_project\analysis\KnewIMP_Spreads\00316_1986-04-10\imputed_correlation_matrix.csv,True,False,55,3025,1000
00317_1986-04-11,1986-04-11,d:\Downloads\QRM\recession_project\analysis\KnewIMP_Spreads\00317_1986-04-11\correlation_matrix.csv,d:\Downloads\QRM\recession_project\analysis\KnewIMP_Spreads\00317_1986-04-11\imputed_correlation_matrix.csv,True,False,55,3025,1000
00318_1986-04-14,1986-04-14,d:\Downloads\QRM\recession_project\analysis\KnewIMP_Spreads\00318_1986-04-14\correlation_matrix.csv,d:\Downloads\QRM\recession_project\analysis\KnewIMP_Spreads\00318_1986-04-14\imputed_correlation_matrix.csv,True,False,55,3025,1000
00319_1986-04-15,1986-04-15,d:\Downloads\QRM\recession_project\analysis\KnewIMP_Spreads\00319_1986-04-15\correlation_matrix.csv,d:\Downloads\QRM\recession_project\analysis\KnewIMP_Spreads\00319_1986-04-15\imputed_correlation_matrix.csv,True,False,55,3025,1000
00320_1986-04-16,1986-04-16,d:\Downloads\QRM\recession_project\analysis\KnewIMP_Spreads\00320_1986-04-16\correlation_matrix.csv,d:\Downloads\QRM\recession_project\analysis\KnewIMP_Spreads\00320_1986-04-16\imputed_correlation_matrix.csv,True,False,55,3025,1000
00321_1986-04-17,1986-04-17,d:\Downloads\QRM\recession_project\analysis\KnewIMP_Spreads\00321_1986-04-17\correlation_matrix.csv,d:\Downloads\QRM\recession_project\analysis\KnewIMP_Spreads\00321_1986-04-17\imputed_correlation_matrix.csv,True,False,55,3025,1000
00322_1986-04-18,1986-04-18,d:\Downloads\QRM\recession_project\analysis\KnewIMP_Spreads\00322_1986-04-18\correlation_matrix.csv,d:\Downloads\QRM\recession_project\analysis\KnewIMP_Spreads\00322_1986-04-18\imputed_correlation_matrix.csv,True,False,55,3025,1000
00323_1986-04-21,1986-04-21,d:\Downloads\QRM\recession_project\analysis\KnewIMP_Spreads\00323_1986-04-21\correlation_matrix.csv,d:\Downloads\QRM\recession_project\analysis\KnewIMP_Spreads\00323_1986-04-21\imputed_correlation_matrix.csv,True,False,55,3025,1000
00324_1986-04-22,1986-04-22,d:\Downloads\QRM\recession_project\analysis\KnewIMP_Spreads\00324_1986-04-22\correlation_matrix.csv,d:\Downloads\QRM\recession_project\analysis\KnewIMP_Spreads\00324_1986-04-22\imputed_correlation_matrix.csv,True,False,55,3025,1000
00325_1986-04-23,1986-04-23,d:\Downloads\QRM\recession_project\analysis\KnewIMP_Spreads\00325_1986-04-23\correlation_matrix.csv,d:\Downloads\QRM\recession_project\analysis\KnewIMP_Spreads\00325_1986-04-23\imputed_correlation_matrix.csv,True,False,55,3025,1000
00326_1986-04-24,1986-04-24,d:\Downloads\QRM\recession_project\analysis\KnewIMP_Spreads\00326_1986-04-24\correlation_matrix.csv,d:\Downloads\QRM\recession_project\analysis\KnewIMP_Spreads\00326_1986-04-24\imputed_correlation_matrix.csv,True,False,55,3025,1000
00327_1986-04-25,1986-04-25,d:\Downloads\QRM\recession_project\analysis\KnewIMP_Spreads\00327_1986-04-25\correlation_matrix.csv,d:\Downloads\QRM\recession_project\analysis\KnewIMP_Spreads\00327_1986-04-25\imputed_correlation_matrix.csv,True,False,55,3025,1000
00328_1986-04-28,1986-04-28,d:\Downloads\QRM\recession_project\analysis\KnewIMP_Spreads\00328_1986-04-28\correlation_matrix.csv,d:\Downloads\QRM\recession_project\analysis\KnewIMP_Spreads\00328_1986-04-28\imputed_correlation_matrix.csv,True,False,55,3025,1000
00329_1986-04-29,1986-04-29,d:\Downloads\QRM\recession_project\analysis\KnewIMP_Spreads\00329_1986-04-29\correlation_matrix.csv,d:\Downloads\QRM\recession_project\analysis\KnewIMP_Spreads\00329_1986-04-29\imputed_correlation_matrix.csv,True,False,55,3025,1000
00330_1986-04-30,1986-04-30,d:\Downloads\QRM\recession_project\analysis\KnewIMP_Spreads\00330_1986-04-30\correlation_matrix.csv,d:\Downloads\QRM\recession_project\analysis\KnewIMP_Spreads\00330_1986-04-30\imputed_correlation_matrix.csv,True,False,55,3025,1000
00331_1986-05-01,1986-05-01,d:\Downloads\QRM\recession_project\analysis\KnewIMP_Spreads\00331_1986-05-01\correlation_matrix.csv,d:\Downloads\QRM\recession_project\analysis\KnewIMP_Spreads\00331_1986-05-01\imputed_correlation_matrix.csv,True,False,55,3025,1000
00332_1986-05-02,1986-05-02,d:\Downloads\QRM\recession_project\analysis\KnewIMP_Spreads\00332_1986-05-02\correlation_matrix.csv,d:\Downloads\QRM\recession_project\analysis\KnewIMP_Spreads\00332_1986-05-02\imputed_correlation_matrix.csv,True,False,55,3025,1000
00333_1986-05-05,1986-05-05,d:\Downloads\QRM\recession_project\analysis\KnewIMP_Spreads\00333_1986-05-05\correlation_matrix.csv,d:\Downloads\QRM\recession_project\analysis\KnewIMP_Spreads\00333_1986-05-05\imputed_correlation_matrix.csv,True,False,55,3025,1000
00334_1986-05-06,1986-05-06,d:\Downloads\QRM\recession_project\analysis\KnewIMP_Spreads\00334_1986-05-06\correlation_matrix.csv,d:\Downloads\QRM\recession_project\analysis\KnewIMP_Spreads\00334_1986-05-06\imputed_correlation_matrix.csv,True,False,55,3025,1000
00335_1986-05-07,1986-05-07,d:\Downloads\QRM\recession_project\analysis\KnewIMP_Spreads\00335_1986-05-07\correlation_matrix.csv,d:\Downloads\QRM\recession_project\analysis\KnewIMP_Spreads\00335_1986-05-07\imputed_correlation_matrix.csv,True,False,55,3025,1000
00336_1986-05-08,1986-05-08,d:\Downloads\QRM\recession_project\analysis\KnewIMP_Spreads\00336_1986-05-08\correlation_matrix.csv,d:\Downloads\QRM\recession_project\analysis\KnewIMP_Spreads\00336_1986-05-08\imputed_correlation_matrix.csv,True,False,55,3025,1000
00337_1986-05-09,1986-05-09,d:\Downloads\QRM\recession_project\analysis\KnewIMP_Spreads\00337_1986-05-09\correlation_matrix.csv,d:\Downloads\QRM\recession_project\analysis\KnewIMP_Spreads\00337_1986-05-09\imputed_correlation_matrix.csv,True,False,55,3025,1000
00338_1986-05-12,1986-05-12,d:\Downloads\QRM\recession_project\analysis\KnewIMP_Spreads\00338_1986-05-12\correlation_matrix.csv,d:\Downloads\QRM\recession_project\analysis\KnewIMP_Spreads\00338_1986-05-12\imputed_correlation_matrix.csv,True,False,55,3025,1000
00339_1986-05-13,1986-05-13,d:\Downloads\QRM\recession_project\analysis\KnewIMP_Spreads\00339_1986-05-13\correlation_matrix.csv,d:\Downloads\QRM\recession_project\analysis\KnewIMP_Spreads\00339_1986-05-13\imputed_correlation_matrix.csv,True,False,55,3025,1000
00340_1986-05-14,1986-05-14,d:\Downloads\QRM\recession_project\analysis\KnewIMP_Spreads\00340_1986-05-14\correlation_matrix.csv,d:\Downloads\QRM\recession_project\analysis\KnewIMP_Spreads\00340_1986-05-14\imputed_correlation_matrix.csv,True,False,55,3025,1000
00341_1986-05-15,1986-05-15,d:\Downloads\QRM\recession_project\analysis\KnewIMP_Spreads\00341_1986-05-15\correlation_matrix.csv,d:\Downloads\QRM\recession_project\analysis\KnewIMP_Spreads\00341_1986-05-15\imputed_correlation_matrix.csv,True,False,55,3025,1000
00342_1986-05-16,1986-05-16,d:\Downloads\QRM\recession_project\analysis\KnewIMP_Spreads\00342_1986-05-16\correlation_matrix.csv,d:\Downloads\QRM\recession_project\analysis\KnewIMP_Spreads\00342_1986-05-16\imputed_correlation_matrix.csv,True,False,55,3025,1000
00343_1986-05-19,1986-05-19,d:\Downloads\QRM\recession_project\analysis\KnewIMP_Spreads\00343_1986-05-19\correlation_matrix.csv,d:\Downloads\QRM\recession_project\analysis\KnewIMP_Spreads\00343_1986-05-19\imputed_correlation_matrix.csv,True,False,55,3025,1000
00344_1986-05-20,1986-05-20,d:\Downloads\QRM\recession_project\analysis\KnewIMP_Spreads\00344_1986-05-20\correlation_matrix.csv,d:\Downloads\QRM\recession_project\analysis\KnewIMP_Spreads\00344_1986-05-20\imputed_correlation_matrix.csv,True,False,55,3025,1000
00345_1986-05-21,1986-05-21,d:\Downloads\QRM\recession_project\analysis\KnewIMP_Spreads\00345_1986-05-21\correlation_matrix.csv,d:\Downloads\QRM\recession_project\analysis\KnewIMP_Spreads\00345_1986-05-21\imputed_correlation_matrix.csv,True,False,55,3025,1000
00346_1986-05-22,1986-05-22,d:\Downloads\QRM\recession_project\analysis\KnewIMP_Spreads\00346_1986-05-22\correlation_matrix.csv,d:\Downloads\QRM\recession_project\analysis\KnewIMP_Spreads\00346_1986-05-22\imputed_correlation_matrix.csv,True,False,55,3025,1000
00347_1986-05-23,1986-05-23,d:\Downloads\QRM\recession_project\analysis\KnewIMP_Spreads\00347_1986-05-23\correlation_matrix.csv,d:\Downloads\QRM\recession_project\analysis\KnewIMP_Spreads\00347_1986-05-23\imputed_correlation_matrix.csv,True,False,55,3025,1000
00348_1986-05-27,1986-05-27,d:\Downloads\QRM\recession_project\analysis\KnewIMP_Spreads\00348_1986-05-27\correlation_matrix.csv,d:\Downloads\QRM\recession_project\analysis\KnewIMP_Spreads\00348_1986-05-27\imputed_correlation_matrix.csv,True,False,55,3025,1000
00349_1986-05-28,1986-05-28,d:\Downloads\QRM\recession_project\analysis\KnewIMP_Spreads\00349_1986-05-28\correlation_matrix.csv,d:\Downloads\QRM\recession_project\analysis\KnewIMP_Spreads\00349_1986-05-28\imputed_correlation_matrix.csv,True,False,55,3025,1000
00350_1986-05-29,1986-05-29,d:\Downloads\QRM\recession_project\analysis\KnewIMP_Spreads\00350_1986-05-29\correlation_matrix.csv,d:\Downloads\QRM\recession_project\analysis\KnewIMP_Spreads\00350_1986-05-29\imputed_correlation_matrix.csv,True,False,55,3025,1000
00351_1986-05-30,1986-05-30,d:\Downloads\QRM\recession_project\analysis\KnewIMP_Spreads\00351_1986-05-30\correlation_matrix.csv,d:\Downloads\QRM\recession_project\analysis\KnewIMP_Spreads\00351_1986-05-30\imputed_correlation_matrix.csv,True,False,55,3025,1000
00352_1986-06-02,1986-06-02,d:\Downloads\QRM\recession_project\analysis\KnewIMP_Spreads\00352_1986-06-02\correlation_matrix.csv,d:\Downloads\QRM\recession_project\analysis\KnewIMP_Spreads\00352_1986-06-02\imputed_correlation_matrix.csv,True,False,55,3025,1000
00353_1986-06-03,1986-06-03,d:\Downloads\QRM\recession_project\analysis\KnewIMP_Spreads\00353_1986-06-03\correlation_matrix.csv,d:\Downloads\QRM\recession_project\analysis\KnewIMP_Spreads\00353_1986-06-03\imputed_correlation_matrix.csv,True,False,55,3025,1000
00354_1986-06-04,1986-06-04,d:\Downloads\QRM\recession_project\analysis\KnewIMP_Spreads\00354_1986-06-04\correlation_matrix.csv,d:\Downloads\QRM\recession_project\analysis\KnewIMP_Spreads\00354_1986-06-04\imputed_correlation_matrix.csv,True,False,55,3025,1000
00355_1986-06-05,1986-06-05,d:\Downloads\QRM\recession_project\analysis\KnewIMP_Spreads\00355_1986-06-05\correlation_matrix.csv,d:\Downloads\QRM\recession_project\analysis\KnewIMP_Spreads\00355_1986-06-05\imputed_correlation_matrix.csv,True,False,55,3025,1000
00356_1986-06-06,1986-06-06,d:\Downloads\QRM\recession_project\analysis\KnewIMP_Spreads\00356_1986-06-06\correlation_matrix.csv,d:\Downloads\QRM\recession_project\analysis\KnewIMP_Spreads\00356_1986-06-06\imputed_correlation_matrix.csv,True,False,55,3025,1000
00357_1986-06-09,1986-06-09,d:\Downloads\QRM\recession_project\analysis\KnewIMP_Spreads\00357_1986-06-09\correlation_matrix.csv,d:\Downloads\QRM\recession_project\analysis\KnewIMP_Spreads\00357_1986-06-09\imputed_correlation_matrix.csv,True,False,55,3025,1000
